tweet_id,content,author
Sat Feb 24 09:14:33 +0000 2024,@gen_gibran Kemenangan Prabowo Gibran dalam quick count menunjukkan dukungan yang kuat dari masyarakat terhadap visi dan program mereka,Amri786077
Sat Feb 24 09:14:17 +0000 2024,@rojeoz @mimih6mei @th_sitie @serakyut Hasil quick count yang mengindikasikan kemenangan Prabowo Gibran adalah kabar yang menggembirakan untuk masa depan Indonesia,Amri786077
Sat Feb 24 09:13:53 +0000 2024,@kdrn_phobia @AntonKu08408962 @oblosid @OcongBoys @JudahLion88 @prabowo @gibran_tweet @Dargomb33306384 @Bara_Rc Kelebihan pendukung opa omonÂ² hanya potong video tanpa ngerti jalan ceritanya. Saat thn 2019 adakah diawali dg pembekokan konstitusi di MK? Gu,PaimoMontok
Sat Feb 24 09:13:37 +0000 2024,"Ketua Relawan Kawan Gibran DKI Jakarta, Fauzan Irvan memberikan apresiasi kepada ketua TKD DKI Jakarta Prabowo Gibran Ahamd Zaki Iskandar karena telah membawa Prabowo Gibran menang di DKI Jakarta yang notabene kandang dari paslon nomor 1 .  â€œKami dari Relawan Kawan Gibran Jakartaâ€¦ https://t.co/ojIBC0z9cY",tvOneNews
Sat Feb 24 09:13:09 +0000 2024,@gen_gibran Wahh kerja Sama baik Yang terjalin membuat Pak Prabowo mendapatkan ucapan selamat Dari berbagai negara,alwaysgibran
Sat Feb 24 09:10:08 +0000 2024,"Lambe Waras: Hak Angket Bisa Semakin Memperkuat Legitimasi Secara Politik dan Konstitusi Bagi Pemenang Pilpres, Sehingga Koalisi Prabowo Gibran Seharusnya Ikut Mendukung Hak Angket DPR itu sendiri. Kecuali....",abu_waras
Sat Feb 24 09:10:05 +0000 2024,@Tinorahmadana @H4T14K4LN4L42 @jokowi @psi_id @prabowo @gibran_tweet Yg keterbelakangan mental / autis kan elu,Anggi_hahahihii
Sat Feb 24 09:10:03 +0000 2024,"@VIVAcoid Saya curiga pemecatan Paman Usman dari Ketua MK, itu hanya sandiwara. Tak perlu menjadi Ketua MK untuk mampu mempengaruhi hakim2 MK  dlm pengambilan keputusan. Apalagi Ketua MKMK-nya saat itu, Jimly Asshiddiqie ternyata adalah pendukung utama Pr",danielht2009
Sat Feb 24 09:09:53 +0000 2024,@gen_gibran Liat semakin melejit yaa Prabowo Gibran Harapan semua masyarakt utk semakin maju  Dan meebrikn Yang terbaik utk masyarakt indonesy,alwaysgibran
Sat Feb 24 09:09:23 +0000 2024,@AntonKu08408962 @oblosid @OcongBoys @PaimoMontok @JudahLion88 @prabowo @gibran_tweet @Dargomb33306384 @Bara_Rc Omon omon apa sih kalian... https://t.co/nBc8SwsNmt,kdrn_phobia
Sat Feb 24 09:07:03 +0000 2024,"@NKRI__1 Saya curiga pemecatan Paman Usman dari Ketua MK, itu hanya sandiwara. Tak perlu menjadi Ketua MK untuk mampu mempengaruhi hakim2 MK  dlm pengambilan keputusan. Apalagi Ketua MKMK-nya saat itu, Jimly Asshiddiqie ternyata adalah pendukung utama Pra",danielht2009
Sat Feb 24 09:06:30 +0000 2024,@PaimoMontok @AntonKu08408962 @JudahLion88 @OcongBoys @oblosid @prabowo @gibran_tweet @PDI_Perjuangan @NasDem @DPP_PKB @PKSejahtera @Dargomb33306384 Anda bicara dengan imajinasi.  Fakta 16 %  belum membuat Anda sadar itu realitas nilai ketidak mampuan.,kdrn_phobia
Sat Feb 24 09:06:26 +0000 2024,@capres_2024 @aniesbaswedan @prabowo @jokowi @AgusYudhoyono ini beneran akun X nya Gibran gak sih???? https://t.co/Ckq1rNLaFl,2dibukaB
Sat Feb 24 09:05:35 +0000 2024,@zaidanalfani ajg ternyata ada kombinasi yang lebih ngentot drpd prabowo gibran ðŸ¤£,magelhanss
Sat Feb 24 09:03:53 +0000 2024,Ya wajar Prabowo masih menteri dan wakilnya Gibran anak presiden ini yg di sebut caweÂ² 3 periode https://t.co/zE1EWZp4xg,alfatih212426
Sat Feb 24 09:03:53 +0000 2024,Intervensi Jokowi Mencegah Hak Angket dan Menyelamatkan Prabowo-Gibran |... https://t.co/8p6jzLyIXr via @YouTube,chandra32204963
Sat Feb 24 09:03:13 +0000 2024,@kdrn_phobia @AntonKu08408962 @JudahLion88 @OcongBoys @oblosid @prabowo @gibran_tweet @PDI_Perjuangan @NasDem @DPP_PKB @PKSejahtera @Dargomb33306384 Jual aja tp ngak bisa jalankan. Disuruh beli alustsista baru malah beli bekas yg dulu pernah mau dihibahka,PaimoMontok
Sat Feb 24 09:02:51 +0000 2024,@zarryhendrik ðŸ‘ðŸ‘ðŸ‘ðŸ‘ðŸ‘ðŸ‘ðŸ‘âœŒï¸ pak @prabowo mas @gibran_tweet udah liat blm nih ðŸ˜…,DarahBiroe
Sat Feb 24 09:01:05 +0000 2024,@oblosid @JudahLion88 @OcongBoys @AntonKu08408962 @prabowo @gibran_tweet @Dargomb33306384 @Bara_Rc Pecundang macam @judahlion88 hanya mampu blokir. Maklum otaknya setetee,PaimoMontok
Sat Feb 24 09:00:09 +0000 2024,"Update Hasil Real Count Pilpres 2024, 24 Februari: Anies-Imin, Prabowo-Gibran, Ganjar-Mahfud https://t.co/LrNEfvNFPZ",Bisniscom
Sat Feb 24 09:00:05 +0000 2024,Maman Abdurrahman Pastikan Parpol Pendukung Prabowo Bakal Tolak Wacana Hak Angket Hasil Pemilu #airlanggahartarto #kuningkeren #PrabowoGibran #partaigolkar #golkarpedia https://t.co/GpBxnkyErZ https://t.co/ARrMw3ZnFV,GolkarToday
Sat Feb 24 08:59:28 +0000 2024,"@JudahLion88 @PaimoMontok @OcongBoys @AntonKu08408962 @prabowo @gibran_tweet @Dargomb33306384 @Bara_Rc Ah..masak.....jgn suka fitnah,.....masak @PaimoMontok kamu tuduh homo.....  Yg saya tahu kamu gak berani debat sm yg di atas kamu....dan kamu pake jurus",oblosid
Sat Feb 24 08:59:15 +0000 2024,@PaimoMontok @AntonKu08408962 @JudahLion88 @OcongBoys @oblosid @prabowo @gibran_tweet @PDI_Perjuangan @NasDem @DPP_PKB @PKSejahtera @Dargomb33306384 Anda mulai tahu...  Berarti visi misi jkw itu sudah palinh bagus. .  Semestinya semua jualan visi misi jkw,kdrn_phobia
Sat Feb 24 08:59:00 +0000 2024,Partai Golkar Rebut Dominasi Nasdem di Toraja Utara #airlanggahartarto #kuningkeren #PrabowoGibran #partaigolkar #golkarpedia https://t.co/NrQzJtCQKG,golkarpedia
Sat Feb 24 08:58:51 +0000 2024,"Gw disini secara pribadi nyoblos dan dukung Pemerintahan Prabowo-Gibran, tapi gk segan-segan juga ngasih kritik dan juga solusi kalau kinerja pemerintahan buruk.  ðŸ‘ðŸ‘ðŸ‘",hardi_omesh
Sat Feb 24 08:58:12 +0000 2024,@c_poluan @OrdeBaroe Cawe2 kerahkan aparat &amp  alat negara Bansos dng stiker Prabowo-Gibran Paman Usman di MK   Tabrak konstitusi : UUD 45 pasal 22 E ayat 1 UU Nomor 7 Tahun 2017 Pasal 306 ayat (2) UU Nomor 28 Tahun 1999 Pasal 22 https://t.co/cmYjL9UGQb,DJ_Luvly
Sat Feb 24 08:58:05 +0000 2024,"Update Hasil Real Count Pilpres 2024, 24 Februari: Anies-Imin, Prabowo-Gibran, Ganjar-Mahfud https://t.co/ZdUqWO0Os1 . ' real count",AndhikaAWening
Sat Feb 24 08:57:40 +0000 2024,Siapa yang suka dengerin lagu Nabila Taqiyyah -Menghargai Kata Rindu?? Izin Cover lagunya yaðŸ¤­  #Nabilataqiyyah #Idol #Menghargaikatarindu #fyp #trending2024 #Indonesia #Anis #PrabowoGibran #coversong #cover #twitch #GUTSTourPalmSprings #GUTSWorldTourPalmSprings #Hyunjin https://t.co/6AzMQ9o2uH,Timegooddd
Sat Feb 24 08:57:26 +0000 2024,@SondanaHarris @prabowo @gibran_tweet ada ajah nanti tuhðŸ˜‚ðŸ˜‚ðŸ˜‚ðŸ¤£ðŸ¤£ðŸ˜‚,MIrvanDarwin1
Sat Feb 24 08:57:22 +0000 2024,@JhoemallyJhoe @Gerindra @prabowo @gibran_tweet Beras naek bro..jogetin aja kaum pura2 bahagia neh wkwkkw,pejanta38660094
Sat Feb 24 08:57:17 +0000 2024,"Update Hasil Real Count Pilpres 2024, 24 Februari: Anies-Imin, Prabowo-Gibran, Ganjar-Mahfud https://t.co/ZdUqWO0Os1 . '",AndhikaAWening
Sat Feb 24 08:57:13 +0000 2024,@Heraloebss @jokowi @prabowo @gibran_tweet Halah ampe sekarang kaga ada yg kelar.. orang2 malah jadi curiga itu duit judol buat bahan bakar kampanye,Akbaaruu
Sat Feb 24 08:56:15 +0000 2024,@CutSarina5 @Gerindra @prabowo @gibran_tweet Mudah2an pendukung nya bisa sembuh,pejanta38660094
Sat Feb 24 08:56:14 +0000 2024,"@partaimedsos45 Skenario lanjutan : - Jokowi akan kembali rujuk dengan Megawati dengan imbal balik memperkuat pengaruh PDIP di pemerintahan (Gibran masih kader PDIP)  - Di sisi lain, rujuk dengan PDIP akan membuat Jokowi punya daya tawar yg lebih kuat ter",bergulingan
Sat Feb 24 08:55:38 +0000 2024,Makasi @jokowi @prabowo @gibran_tweet,slump_76
Sat Feb 24 08:54:26 +0000 2024,"Prabowo menjelaskan Pemerintah RI tetap menerapkan hubungan baik kepada semua negara, apalagi negara-negara tetangga termasuk Australia.  CARITAU selengkapnya &gt &gt  https://t.co/58uxDPCENu  #PrabowoGibran #Australia #Kemenhan https://t.co/C5N537W8RT",caritaucom
Sat Feb 24 08:54:04 +0000 2024,@rojeoz @mimih6mei @th_sitie @serakyut Selamat untuk prabowo gibran yang terpilih sebagai pemimpin negri ni,suhendrafarizi
Sat Feb 24 08:53:57 +0000 2024,@gen_gibran Dunia telah menyoroti Indonesia dalam pemilu damai ini. Yg tak lama lagi kita akan merasakan dampak kemajuan yg Prabowo Gibran hasilkan.,yanah_lw
Sat Feb 24 08:53:10 +0000 2024,@MIrvanDarwin1 @prabowo @gibran_tweet yg sok sok an siapa ya ðŸ¤£ðŸ¤£ðŸ¤£,SondanaHarris
Sat Feb 24 08:52:52 +0000 2024,Program makan gratis Prabowo-Gibran bisa bikin cuan saham-saham ini  Simak selengkapnya : https://t.co/pS4KfhYqP0 https://t.co/XlWsWkLzAb,BloombergTZ
Sat Feb 24 08:52:46 +0000 2024,"@monsouleil @gibran_tweet @prabowo pak, gibran butuh makan kayaknya. lemes banget itu kasian",221O7
Sat Feb 24 08:52:13 +0000 2024,@H4T14K4LN4L42 @jokowi @psi_id @prabowo @gibran_tweet Kenapa harus takut angketðŸ˜‚ðŸ˜‚ðŸ¤£,mcisteel50043
Sat Feb 24 08:51:20 +0000 2024,@H4T14K4LN4L42 @jokowi @psi_id @prabowo @gibran_tweet Wkwk.. siap suru kemarin ikut pawai mau dpt jatah mentri kah Menko lg kosong Menkodisik ðŸ˜ Alhamdulillah ketahuankan sebelum terlanjur jauh ulangi,SabangMerauke57
Sat Feb 24 08:49:30 +0000 2024,@gen_gibran Been bener luar biasa yaa Prabowo Gibran Yang unggul Kali ini merupakan Harapan besar dari masyarakt terhadap kinerja keduanyaa,AyraDevaza
Sat Feb 24 08:49:04 +0000 2024,@Adiprayitno_20 masalahnya yang pilpres presidennya gk netral 02 itu bukan 2 orang yang daftar tapi 3 orang ada jokowi+prabowo+gibran amunisinya partai besar banyak duit.  kenapa gk bisa digebuk di pileg? lah iyalah! kan masing2 partai pengen dapat kursi.,sarjanawfh
Sat Feb 24 08:48:59 +0000 2024,@gen_gibran Salah satunya aku tuh guys yg Coblos Prabowo Gibran ðŸ˜Š,luna_holil
Sat Feb 24 08:48:55 +0000 2024,@Presiden_Swasta @Dulure_Gibran Prabowo : bjirâ€¦ ternyata gini to caramu wiâ€¦ ðŸ˜­ðŸ˜­ðŸ˜­,maseRKha
Sat Feb 24 08:48:34 +0000 2024,Eks Sekjen PKB Lukman Edy Ungkap Alasan Banyak Warga NU Coblos Prabowo-Gibran https://t.co/Qhnl1tHyP1 #News,liputan6dotcom
Sat Feb 24 08:48:30 +0000 2024,"INFO PSU Di TPS 31 Manokwari Papua Barat, 01 dapat 10 suara, 02 dapat 204 suara, 03 dapat 8 suara. ðŸ¤£ Hak angket masyarakat aja deh, prabowo gibran tetap gas. @Gerindra @prabowo @gibran_tweet https://t.co/V32q4ANFQB",jisooBigwin
Sat Feb 24 08:48:28 +0000 2024,@gen_gibran Pesta telah usai dan kita tinggal kawal Prabowo Gibran yg hasil Quick Count nya yg tinggi.,luna_holil
Sat Feb 24 08:48:02 +0000 2024,@gen_gibran pemimpin dunia salut sama prabowo gibran memberikan yang terbaik buat negeri ini,suhendrafarizi
Sat Feb 24 08:46:40 +0000 2024,@gen_gibran survey menggambarkan luar dari berbagai lapisan masyrakat untuk prabowo gibran,suhendrafarizi
Sat Feb 24 08:46:12 +0000 2024,"@gen_gibran banyak sudah pemimpin negara dari berbagai belahan dunia mengucapkan selamat untuk pak prabowo, kamu kapan?",neonabear
Sat Feb 24 08:46:04 +0000 2024,@Gerindra @prabowo @gibran_tweet terimakasih juga kpda cawe cawe ny..,bibaizib
Sat Feb 24 08:45:24 +0000 2024,@gen_gibran Bangga telah mendukung Prabowo-Gibran karna hasil dan kasih sayang masyarakat kepada beliau sangat tulus banget.,luna_holil
Sat Feb 24 08:45:14 +0000 2024,"Sukses Menangkan Prabowo Gibran, Relawan Kawan Gibran Jakarta Dukung Ahmad Zaki Cagub DKI https://t.co/isxRlZQmhb",tvOneNews
Sat Feb 24 08:45:00 +0000 2024,"@rojeoz @mimih6mei @th_sitie @serakyut Paling fokus dan selalu buat Masyarakat, makanya Prabowo-Gibran jadi harapan",SmolHtao
Sat Feb 24 08:44:38 +0000 2024,Monggo disimak  @Jokowi @prabowo @gibran_tweet,KEBUMENinLOVE
Sat Feb 24 08:44:30 +0000 2024,@Heraloebss @jokowi @prabowo @gibran_tweet Jangan lupa artis yg dapat endorsan judol juga,TehSusuTelorr
Sat Feb 24 08:44:03 +0000 2024,@rojeoz @mimih6mei @th_sitie @serakyut bersama prabowo gibran mari kita lahirkan generasi emas untuk indonesia emas,neonabear
Sat Feb 24 08:42:41 +0000 2024,"@gen_gibran Prabowo Gibran unggul, yg sebelah banyak gila''",budak_lemburr
Sat Feb 24 08:41:30 +0000 2024,@gen_gibran Perta demokrasi sudah berjalan dengan baik dan damai. Saatnya kita sambut kemenangan untuk Prabowo Gibran ðŸ«°,budak_lemburr
Sat Feb 24 08:40:54 +0000 2024,@gen_gibran Liat Ini Makin yakin Kalo Prabowo Gibran pemimpin Yang Akan mendukung anak muda,keiztarareyza
Sat Feb 24 08:40:35 +0000 2024,"@gen_gibran Hasil Real Count Prabowo-Gibran paling tinggi, dan Pemimpin dunia telah memberikan ucapan selamat kepada Prabowo Gibran fix kita akan sambut kemenangan ini",budak_lemburr
Sat Feb 24 08:40:30 +0000 2024,@rojeoz selamat kepada prabowo gibran  yanng gak terima kalah mending tidur aja di goa,SendyAyuF
Sat Feb 24 08:40:10 +0000 2024,@gen_gibran Bukti Kalo Pak Prabowo dikenal baik Di kalangan pemimpin negara,keiztarareyza
Sat Feb 24 08:39:59 +0000 2024,@ronavioleta @prabowo @gibran_tweet @zy_zy_its_me @habiburokhman @CCICPolri @ListyoSigitP @DivHumas_Polri Pendukung'y gak punya akhlak yg di dukung gk punya etika,ZahwaDot
Sat Feb 24 08:39:55 +0000 2024,"@gatotprayoga2 @Aryprasetyo85 @007koteka @03__nakula @_memoryusang @__AnakKolong @islah_bahrawi @Miduk17 @seruanhl @vita_AVP Mengais ngais harapan yg sudah tertutup, rakyat sudah hepi dgn Prabowo Gibran Jokowi  wkwkwkwk",maulanaahmadsi1
Sat Feb 24 08:38:25 +0000 2024,@SondanaHarris @prabowo @gibran_tweet Siapapun pemimpin kita dukung 5 th...ðŸ‘ðŸ‘ðŸ‘ngga usah sok2an.,MIrvanDarwin1
Sat Feb 24 08:38:13 +0000 2024,"@Dennysiregar7 Jelas enak donk, lu dibayar untuk jelekÂ²in Pemerintah pun masih aman di jaman Pak Jokowi sampai ke Prabowo Gibran nanti. Coba lu di era orba, udah misah tuh badan ma kepala.  Artinya Demokrasi berjalan pada relnya.",aldewatakoe
Sat Feb 24 08:37:29 +0000 2024,@AntonKu08408962 @kdrn_phobia @JudahLion88 @OcongBoys @oblosid @prabowo @gibran_tweet @PDI_Perjuangan @NasDem @DPP_PKB @PKSejahtera @Dargomb33306384 @3rwin__34 Masih jadi walkot nyekik 1 kota https://t.co/NXV0sZlKsL,PaimoMontok
Sat Feb 24 08:34:35 +0000 2024,"Jadi, program makan gratis ini misi Jokowi-Ma'ruf Amin atau Prabowo-Gibran? ðŸ‘€ðŸ‘€ðŸ‘€ðŸ‘€",ImronWasi13
Sat Feb 24 08:33:50 +0000 2024,Kajian Politik Merah Putih: Taipan Oligarki di Balik Rekayasa Kemenangan Prabowo-Gibran https://t.co/St5Z7uwMdE https://t.co/G883lniMVw,suaranasional
Sat Feb 24 08:33:43 +0000 2024,"Prabowo Bertemu SBY di Cikeas Jumat Malam, Bahas Apa? Sabtu, 24 Februari 2024 - 06:18  WIB  Mungkin kang Roban dan Den Stefan tahu jawaban nya? #NanyaAjah #Eeh   Salam Dua Jari #PrabowoGibran  Berikut isi cuplikannya : Pertemuan antara SBY dan juga Prabowo berlangsung sekitar 2â€¦ https://t.co/XloOncFJO1",Alie_Fahnoor
Sat Feb 24 08:32:55 +0000 2024,"Momen Saat Menhan Prabowo Terima Wakil PM Australia, Diberi Ucapan Selamat Atas Keunggulan di Pilpres.  @prabowo @gibran_tweet @gerindra  #PrabowoSubianto #menhanprabowo #kemhanri #pmaustralia #pertahahan #kementrianpertahanan #kbriaustralia #australia #kemendagri #kemhanâ€¦ https://t.co/v9lT4zvXxo",don_muzakir_
Sat Feb 24 08:32:40 +0000 2024,@FDerKanzler @ganjarpranowo @deddysitorus @Masinton @PDI_Perjuangan @puanmaharani_ri Itulahhh..Artinya tidak âŒ di sukai RAKYAT!   Mknya Nyapres lg kan GAGAL ðŸ‘Žâ˜¹ðŸ‘Ž  Ga ada luwes2nya jd wanita.. Bukannya merangkul rakyat yg memilih @prabowo + @gibra,Yattie2023
Sat Feb 24 08:31:36 +0000 2024,#UPDATE Pasangan Prabowo-Gibran sementara masih unggul dari hasil #RealCount KPU pada Kamis (22/2) pukul 23.00 WIB. Anies-Cak Imin ada di urutan kedua dan Ganjar-Mahfud di posisi ke tiga. https://t.co/wgR067cdmw #CNNIndonesia https://t.co/nUc8RUXVU6,CNNIndonesia
Sat Feb 24 08:31:25 +0000 2024,@yaniarsim @prabowo @gibran_tweet @bawaslu_RI @jokowi Tipu2 Jokowi pada rakyat #Indonesia  Menghancurkan demokrasi dan amanat reformasi 1998. #DukungHakAngket  #DukungHakAngketDPR https://t.co/8ntD9X0h9T,LembahArfak
Sat Feb 24 08:30:00 +0000 2024,Sarmuji: Tidak Ada Urgensinya DPR RI Ambil Inisiatif Hak Angket Terkait Hasil Pemilu #airlanggahartarto #kuningkeren #PrabowoGibran #partaigolkar #golkarpedia https://t.co/TieuPFNL64 https://t.co/ikzUCr1QzZ,GolkarSolid
Sat Feb 24 08:29:59 +0000 2024,@gen_gibran Liat ini Makin salut Sama Pak Prabowo Yang berteman dengan para pemimpin duniaa,A_septiiii
Sat Feb 24 08:28:56 +0000 2024,"@Metro_TV @gibran_tweet @PDI_Perjuangan Maunya mereka kali yg menang. Hingga mau saja di ulang, trima aja kenyataan bahwa masyarakat inginkan Prabowo Gibran",budak_lemburr
Sat Feb 24 08:28:13 +0000 2024,PKB diminta bersikap realistis bahwa konstituennya banyak yang memilih Prabowo-Gibran di Pilpres 2024 kemarin. https://t.co/9rz8zu5ZPM,kompascom
Sat Feb 24 08:28:09 +0000 2024,@rojeoz @mimih6mei @th_sitie @serakyut prabowo gibran pemimpin yang sangat di cintai rakyatnya,SendyAyuF
Sat Feb 24 08:27:53 +0000 2024,@kdrn_phobia @AntonKu08408962 @PaimoMontok @JudahLion88 @OcongBoys @prabowo @gibran_tweet @PDI_Perjuangan @NasDem @DPP_PKB @PKSejahtera @Dargomb33306384 @3rwin__34 Tidak ada pilpres ulang.... Product hasil curang akan di buang ke laut.... https://t.co/4Vv,oblosid
Sat Feb 24 08:27:38 +0000 2024,"Yusril ngarep jadi pengacara 02 wani Piro, 2019 lawan Prabowo sekarang kumpul bela  Gibran cawapres , prof paling Ra jelas sebagai kader Masyumi sekarang PBB benar-benar tak Amanah untuk kebenaran",G336387
Sat Feb 24 08:26:38 +0000 2024,@Tinorahmadana @H4T14K4LN4L42 @jokowi @psi_id @prabowo @gibran_tweet Lu di byr berapa komentar di mari?,ZahwaDot
Sat Feb 24 08:26:33 +0000 2024,Apakah Pertemuan Prabowo-Gibran di Kartanegara Bahas Calon Menteri Kabinet Baru? https://t.co/LXCusCsJ5t,pikiran_rakyat
Sat Feb 24 08:26:06 +0000 2024,"Eks TPN Ganjar-Mahfud Masuk Ke Kubu Prabowo-Gibran, Langsung Diangkat Jadi Komisaris di Pertamina https://t.co/U1rvM4R2Oo",girsang_smile
Sat Feb 24 08:26:04 +0000 2024,@Dahnilanzar Memang curang kalian.mana 3 pasang terus prabowo 58% persis hitungan qodari.pilores jauh hari sdh di set pemenangnya.blm lagi kades dan polisi ikut bantu jokowi menangkan gibran,yudiwijayaa
Sat Feb 24 08:26:02 +0000 2024,"Assalam'mualaikum.Wr.Wb...Ttp SOP,Safety,Profesional,Elegant,Berintegritas &amp  Berbagi Kota Padang,Prov.Sumbar,RI &amp  DuniaðŸ‡²ðŸ‡¨Prabowo-GibranðŸ‡²ðŸ‡¨#Save &amp  Free Palestine World#InsyaAllah &amp  Alhamdulillah...AllahuAkbar3*...Pancasila3*...MerdekaðŸ‡²ðŸ‡¨AaminðŸ¤²ðŸ™ðŸ¤ðŸ‡²ðŸ‡¨Wa'alaikumsalam.Wr.Wb. https://t.co/jQQwC7AKAg",FDraviansyah
Sat Feb 24 08:25:16 +0000 2024,@gen_gibran prabowo gibran akan memberikan yang terbaik buat indonesia emas di tahun 2045 nnti nya,SendyAyuF
Sat Feb 24 08:25:05 +0000 2024,Pria Asal Sragen Nekat Jalan Kaki ke Jakarta Penuhi Nazar Kemenangan Prabowo-Gibran https://t.co/T1bhp0hFWA #beritasatu #news #berita,Beritasatu
Sat Feb 24 08:24:46 +0000 2024,@PatubMbel @gibran_tweet Pantas prabowo menang ternyata yg katanya gen z kwalitas nya begini,HarjenSihi20900
Sat Feb 24 08:24:18 +0000 2024,@Blue_Git @H4T14K4LN4L42 @jokowi @psi_id @prabowo @gibran_tweet Apa blh sutullul ini komentarnya?,ZahwaDot
Sat Feb 24 08:24:18 +0000 2024,@gen_gibran prabowo gibran yakin akan memimpin dengan amanah dan sangat baik buat masyrakat,SendyAyuF
Sat Feb 24 08:23:22 +0000 2024,@TheEagle_BEN Baru dengar berita kek gini.. saya baca berita kmrn Gibran ktmu Prabowo tu untuk bahas programnya soal makan gratis.. kok ini tntang hak angket. Jauh kali ðŸ˜„,sut04435457
Sat Feb 24 08:22:57 +0000 2024,2 vs 36 vs 0  Prabowo-Gibran menangnya jadi 94% ðŸ¤£ðŸ¤£ðŸ¤£,kelixmann
Sat Feb 24 08:22:22 +0000 2024,@HerculesHendra2 @H4T14K4LN4L42 @jokowi @psi_id @prabowo @gibran_tweet Lu coblos sendiri videoin sendiri lalu teriakÂ² sendiri  Emang orangÂ² cerdas bisa kau bohongi?,ZahwaDot
Sat Feb 24 08:21:56 +0000 2024,@AlianiFebriana @jokowi @prabowo @gibran_tweet Makan Duit Setoran Judi Online Karmanya  dibayar Kontan di Dunia,Heraloebss
Sat Feb 24 08:20:40 +0000 2024,"@gen_gibran Tokoh dunia aja pada ngucapin selamat, udah pada nantiin majunya Prabowo-Gibran juga",Xavierura
Sat Feb 24 08:20:26 +0000 2024,@rojeoz @mimih6mei @th_sitie @serakyut gagasan prabowo gibran memberikan generasi mudayang luar biasa,adebuayi
Sat Feb 24 08:20:17 +0000 2024,"Gaya orba hidup kembali melalui Prabowo Subianto,Jokowi dan Gibran beserta kroni2nya",TambaiZ14748
Sat Feb 24 08:19:29 +0000 2024,"Calon Presiden RI Prabowo Subianto menggelar pertemuan tertutup dengan pasangannya yakni Calon Wakil Presiden RI Gibran Rakabuming Raka selama setengah jam, Jumat (23/2). https://t.co/YISYYyJTFP",nusabalicom
Sat Feb 24 08:19:21 +0000 2024,"@gen_gibran Keren banget sih ini namanya, makin yakin Prabowo-Gibran buat Indonesia",zeyaliem
Sat Feb 24 08:18:26 +0000 2024,"@Heraloebss @jokowi @prabowo @gibran_tweet Itu yg menjadi alasan, di pemilu 2024 kekuatan kelompok  mereka pecah terbagi dua, tidak solid spt 2019",AlianiFebriana
